time[s], x, y, z, R, P, Y
341, 0.0667148, -0.338424, 1.72429, 2.88894, -0.980236, 1.84231, 
342, 0.0666494, -0.339, 1.72451, 2.88992, -0.978603, 1.84204, 
343, 0.0665856, -0.338967, 1.72443, 2.88797, -0.981176, 1.8431, 
344, 0.0666809, -0.338815, 1.72448, 2.89021, -0.978214, 1.84183, 
345, 0.0666173, -0.338782, 1.7244, 2.88826, -0.980787, 1.84288, 
346, 0.0667124, -0.338629, 1.72446, 2.8905, -0.977824, 1.84161, 
347, 0.0666489, -0.338597, 1.72438, 2.88855, -0.980397, 1.84267, 
348, 0.0665836, -0.339173, 1.7246, 2.88954, -0.978765, 1.8424, 
349, 0.0662884, -0.34056, 1.72476, 2.88872, -0.979955, 1.84294, 
350, 0.0667041, -0.338262, 1.72433, 2.88903, -0.979755, 1.8423, 
351, 0.0666386, -0.338838, 1.72455, 2.89002, -0.978122, 1.84203, 
352, 0.0663437, -0.340226, 1.72471, 2.8892, -0.979312, 1.84257, 
353, 0.0667591, -0.337928, 1.72428, 2.88951, -0.979111, 1.84194, 
354, 0.0666934, -0.338504, 1.7245, 2.89049, -0.977478, 1.84167, 
355, 0.0663989, -0.339892, 1.72466, 2.88968, -0.978668, 1.84221, 
356, 0.0666551, -0.338318, 1.72439, 2.88874, -0.979792, 1.84257, 
357, 0.0667498, -0.338165, 1.72445, 2.89097, -0.976829, 1.84131, 
358, 0.0664556, -0.339553, 1.72461, 2.89017, -0.978019, 1.84184, 
359, 0.0667116, -0.337979, 1.72434, 2.88922, -0.979143, 1.84221, 
360, 0.066646, -0.338556, 1.72456, 2.89021, -0.977509, 1.84194, 
361, 0.0663513, -0.339943, 1.72472, 2.8894, -0.978699, 1.84247, 
362, 0.0665407, -0.339047, 1.72453, 2.89084, -0.977109, 1.84133, 
363, 0.0667965, -0.337474, 1.72427, 2.8899, -0.978233, 1.84169, 
364, 0.0664093, -0.340394, 1.72475, 2.88803, -0.98092, 1.84362, 
365, 0.066599, -0.339498, 1.72456, 2.88948, -0.979331, 1.84246, 
366, 0.0668551, -0.337924, 1.7243, 2.88854, -0.980455, 1.84283, 
367, 0.0665597, -0.339312, 1.72446, 2.88772, -0.981644, 1.84337, 
368, 0.0666554, -0.339159, 1.72451, 2.88996, -0.978682, 1.8421, 
369, 0.0665915, -0.339126, 1.72443, 2.88801, -0.981255, 1.84316, 
370, 0.066687, -0.338974, 1.72449, 2.89025, -0.978293, 1.84188, 
371, 0.0666232, -0.338941, 1.72441, 2.8883, -0.980866, 1.84294, 
372, 0.0665581, -0.339517, 1.72463, 2.88929, -0.979234, 1.84267, 
373, 0.0665879, -0.339345, 1.7246, 2.88948, -0.978974, 1.84252, 
374, 0.0662928, -0.340732, 1.72476, 2.88867, -0.980164, 1.84306, 
375, 0.0667084, -0.338434, 1.72433, 2.88897, -0.979964, 1.84242, 
376, 0.066643, -0.33901, 1.72455, 2.88996, -0.978331, 1.84215, 
377, 0.0663481, -0.340398, 1.72471, 2.88915, -0.979521, 1.84269, 
378, 0.0666044, -0.338824, 1.72445, 2.8882, -0.980646, 1.84306, 
379, 0.0666996, -0.338671, 1.7245, 2.89044, -0.977684, 1.84179, 
380, 0.066636, -0.338638, 1.72442, 2.88849, -0.980257, 1.84284, 
381, 0.0667311, -0.338486, 1.72448, 2.89073, -0.977294, 1.84158, 
382, 0.0666676, -0.338453, 1.7244, 2.88878, -0.979867, 1.84263, 
383, 0.0667625, -0.338301, 1.72445, 2.89101, -0.976904, 1.84136, 
384, 0.0666992, -0.338268, 1.72437, 2.88907, -0.979477, 1.84241, 
385, 0.0666337, -0.338844, 1.72459, 2.89005, -0.977844, 1.84214, 
386, 0.066339, -0.340231, 1.72475, 2.88924, -0.979033, 1.84268, 
387, 0.0667542, -0.337934, 1.72432, 2.88955, -0.978833, 1.84205, 
388, 0.0663629, -0.34007, 1.72472, 2.88953, -0.978647, 1.84246, 
389, 0.0667779, -0.337772, 1.7243, 2.88983, -0.978447, 1.84184, 
390, 0.0663868, -0.339908, 1.7247, 2.88982, -0.978261, 1.84225, 
391, 0.0666428, -0.338334, 1.72444, 2.88888, -0.979386, 1.84261, 
392, 0.0667376, -0.338182, 1.72449, 2.89111, -0.976422, 1.84135, 
393, 0.0664435, -0.339569, 1.72465, 2.8903, -0.977612, 1.84188, 
394, 0.0666994, -0.337996, 1.72439, 2.88936, -0.978736, 1.84225, 
395, 0.066471, -0.339393, 1.72463, 2.8906, -0.977206, 1.84166, 
396, 0.0667268, -0.337819, 1.72436, 2.88966, -0.97833, 1.84203, 
397, 0.0663356, -0.339955, 1.72476, 2.88964, -0.978144, 1.84244, 
398, 0.066782, -0.338364, 1.72425, 2.88971, -0.97944, 1.84192, 
399, 0.0669456, -0.33753, 1.72423, 2.88954, -0.979203, 1.84217, 
400, 0.0666508, -0.338917, 1.72439, 2.88873, -0.980392, 1.84271, 
401, 0.0665857, -0.339493, 1.72461, 2.88972, -0.97876, 1.84244, 
402, 0.0650587, -0.34046, 1.72439, 2.87987, -0.989292, 1.84633, 
403, 0.0640485, -0.339861, 1.72377, 2.87191, -0.998474, 1.8488, 
404, 0.0626012, -0.340686, 1.72365, 2.8639, -1.00614, 1.85181, 
405, 0.0611476, -0.341502, 1.72355, 2.85577, -1.01379, 1.85497, 
406, 0.0600768, -0.340807, 1.72286, 2.84513, -1.02562, 1.85923, 
407, 0.0586133, -0.341603, 1.72279, 2.83663, -1.03324, 1.86277, 
408, 0.0569931, -0.343007, 1.72272, 2.82835, -1.04086, 1.86603, 
409, 0.055642, -0.343684, 1.72232, 2.81828, -1.05133, 1.87036, 
410, 0.0542836, -0.343668, 1.72204, 2.80832, -1.06024, 1.87474, 
411, 0.0530985, -0.343632, 1.72151, 2.79928, -1.06932, 1.87831, 
412, 0.051422, -0.345724, 1.72156, 2.78783, -1.07973, 1.88444, 
413, 0.049944, -0.346367, 1.72141, 2.78017, -1.08593, 1.88741, 
414, 0.0484613, -0.347001, 1.72126, 2.77237, -1.09212, 1.89051, 
415, 0.0471786, -0.347533, 1.72075, 2.75713, -1.10662, 1.89908, 
416, 0.0458253, -0.347347, 1.72038, 2.74776, -1.1141, 1.90311, 
417, 0.0439659, -0.350075, 1.72059, 2.73814, -1.12174, 1.90832, 
418, 0.0426045, -0.349869, 1.72024, 2.72834, -1.12919, 1.91281, 
419, 0.0414891, -0.349674, 1.71963, 2.71312, -1.14221, 1.92165, 
420, 0.0397892, -0.350823, 1.71956, 2.70437, -1.14831, 1.92568, 
421, 0.0380335, -0.352681, 1.71957, 2.69231, -1.15718, 1.9327, 
422, 0.0364767, -0.352988, 1.71928, 2.68178, -1.16456, 1.93787, 
423, 0.0354644, -0.352607, 1.71874, 2.66827, -1.17473, 1.94594, 
424, 0.0338471, -0.353598, 1.71854, 2.65356, -1.18481, 1.95497, 
425, 0.032438, -0.353876, 1.71817, 2.64059, -1.19356, 1.96251, 
426, 0.0310244, -0.354145, 1.71782, 2.62716, -1.20227, 1.97053, 
427, 0.0296066, -0.354403, 1.71748, 2.61323, -1.21095, 1.97904, 
428, 0.0278072, -0.356004, 1.71741, 2.60098, -1.21835, 1.98643, 
429, 0.0263787, -0.35624, 1.7171, 2.58605, -1.22695, 1.99596, 
430, 0.0245586, -0.357817, 1.71705, 2.57288, -1.23428, 2.00428, 
431, 0.0231201, -0.358031, 1.71677, 2.55681, -1.2428, 2.01498, 
432, 0.0212058, -0.360275, 1.7168, 2.53776, -1.25272, 2.02887, 
433, 0.0201842, -0.35893, 1.7161, 2.52118, -1.26116, 2.03966, 
434, 0.0179725, -0.361124, 1.7161, 2.50037, -1.27092, 2.05468, 
435, 0.0162608, -0.362619, 1.71599, 2.48171, -1.27941, 2.06843, 
436, 0.0148251, -0.362573, 1.71559, 2.46554, -1.28649, 2.07937, 
437, 0.0133032, -0.363191, 1.71525, 2.44253, -1.29607, 2.09682, 
438, 0.0117739, -0.363796, 1.71493, 2.41811, -1.30553, 2.1157, 
439, 0.0102374, -0.364389, 1.71462, 2.39212, -1.31488, 2.13615, 
440, 0.00820137, -0.365788, 1.71454, 2.36779, -1.32289, 2.15497, 
441, 0.00669239, -0.366496, 1.71432, 2.34652, -1.32972, 2.17157, 
442, 0.00480268, -0.367821, 1.71412, 2.31605, -1.33884, 2.19642, 
443, 0.00350057, -0.367657, 1.71368, 2.28831, -1.34659, 2.21886, 
444, 0.00159139, -0.368955, 1.71351, 2.25358, -1.35536, 2.24798, 
445, 0.000282142, -0.36877, 1.7131, 2.22184, -1.36278, 2.27443, 
446, -0.00136805, -0.369316, 1.71276, 2.1883, -1.37018, 2.30257, 
447, -0.00302464, -0.369851, 1.71244, 2.15246, -1.37738, 2.33301, 
448, -0.00492039, -0.371214, 1.71238, 2.11951, -1.38335, 2.36121, 
449, -0.00659047, -0.371723, 1.71209, 2.07887, -1.39013, 2.39646, 
450, -0.00797112, -0.371598, 1.71146, 2.02268, -1.39865, 2.44654, 
451, -0.00989262, -0.372922, 1.71146, 1.98186, -1.40386, 2.48262, 
452, -0.0124739, -0.375675, 1.71173, 1.92992, -1.40963, 2.52952, 
453, -0.0135856, -0.374792, 1.71094, 1.86966, -1.41619, 2.58387, 
454, -0.0155334, -0.376075, 1.71098, 1.81993, -1.42039, 2.62889, 
455, -0.0175511, -0.377417, 1.71074, 1.74954, -1.42587, 2.69371, 
456, -0.0189182, -0.377331, 1.71024, 1.68525, -1.43018, 2.75273, 
457, -0.0209564, -0.378644, 1.71004, 1.60581, -1.4343, 2.8266, 
458, -0.0227518, -0.379208, 1.70995, 1.53279, -1.43693, 2.8943, 
459, -0.0244977, -0.379754, 1.70956, 1.45807, -1.43947, 2.96363, 
460, -0.0269712, -0.382495, 1.70969, 1.35601, -1.44112, 3.06044, 
461, -0.0281697, -0.381665, 1.70907, 1.26589, -1.44185, -3.13849, 
462, -0.0301962, -0.38298, 1.70897, 1.19761, -1.44193, -3.07496, 
463, -0.0313956, -0.38213, 1.70839, 1.10764, -1.44096, -2.99085, 
464, -0.033108, -0.382671, 1.70809, 1.05164, -1.44037, -2.93943, 
465, -0.0358655, -0.385327, 1.70832, 0.97426, -1.43816, -2.86712, 
466, -0.0366984, -0.383892, 1.70743, 0.889394, -1.43526, -2.78805, 
467, -0.0388695, -0.385157, 1.70744, 0.809332, -1.43087, -2.71354, 
468, -0.0412839, -0.387181, 1.70738, 0.741088, -1.42688, -2.65031, 
469, -0.0421192, -0.385715, 1.70654, 0.669141, -1.42169, -2.58415, 
470, -0.0439246, -0.38635, 1.70624, 0.60183, -1.41559, -2.52234, 
471, -0.0463745, -0.388327, 1.70623, 0.54613, -1.4099, -2.47166, 
472, -0.0481978, -0.388932, 1.70597, 0.488132, -1.40274, -2.41916, 
473, -0.0481978, -0.388932, 1.70597, 0.488132, -1.40274, -2.41916, 
474, -0.0520479, -0.39027, 1.70534, 0.388092, -1.38836, -2.33009, 
475, -0.0536021, -0.390194, 1.70505, 0.362235, -1.38475, -2.30865, 
476, -0.0560961, -0.392067, 1.70512, 0.32249, -1.37733, -2.27396, 
477, -0.0568827, -0.390649, 1.70428, 0.276036, -1.3676, -2.23343, 
478, -0.0591337, -0.391945, 1.7042, 0.245439, -1.36105, -2.20771, 
479, -0.0616067, -0.393884, 1.70418, 0.208933, -1.35175, -2.17639, 
480, -0.0631886, -0.393792, 1.70386, 0.179032, -1.3436, -2.15183, 
481, -0.0650947, -0.394288, 1.70358, 0.156305, -1.33804, -2.13383, 
482, -0.0665694, -0.394174, 1.70298, 0.116585, -1.32448, -2.1005, 
483, -0.0695082, -0.396621, 1.70325, 0.0970429, -1.31846, -2.08543, 
484, -0.0706627, -0.395798, 1.70258, 0.0722263, -1.30997, -2.06595, 
485, -0.0725683, -0.396205, 1.70225, 0.0464977, -1.29988, -2.04589, 
486, -0.0747336, -0.397282, 1.70211, 0.0248242, -1.29093, -2.02931, 
487, -0.0769085, -0.398345, 1.70199, 0.00432202, -1.28189, -2.0139, 
488, -0.0787574, -0.398737, 1.70154, -0.0199555, -1.27012, -1.99545, 
489, -0.0806969, -0.3991, 1.70141, -0.0344757, -1.26376, -1.98572, 
490, -0.0828113, -0.400133, 1.70117, -0.0544543, -1.2531, -1.97101, 
491, -0.0846745, -0.400475, 1.70089, -0.0700951, -1.24525, -1.96032, 
492, -0.0865419, -0.400804, 1.70063, -0.0851331, -1.23735, -1.95024, 
493, -0.087806, -0.400405, 1.69995, -0.105851, -1.22375, -1.93541, 
494, -0.0900267, -0.401101, 1.6999, -0.115646, -1.21999, -1.9299, 
495, -0.0912951, -0.40068, 1.69926, -0.134667, -1.20626, -1.91678, 
496, -0.0938598, -0.402118, 1.69921, -0.15026, -1.19521, -1.90669, 
497, -0.0952065, -0.401539, 1.69869, -0.159828, -1.19147, -1.90128, 
498, -0.0972231, -0.4022, 1.69851, -0.174048, -1.18029, -1.89243, 
499, -0.0996932, -0.403522, 1.69831, -0.189663, -1.1677, -1.88252, 
500, -0.101294, -0.403364, 1.69791, -0.202181, -1.15797, -1.87526, 
501, -0.103716, -0.404554, 1.69784, -0.213467, -1.14963, -1.86881, 
